scope,style_axis,metric,effect,estimate,ci_lower,ci_upper,paired_effect_size_dz,scenario_count
qwen36_27b,objectivity_cat,naturalness,temperature_low_minus_high,0.0399999999999999,-0.1733333333333332,0.2266666666666666,0.1566254008262591,5
qwen36_35b_a3b,objectivity_cat,naturalness,temperature_low_minus_high,-0.0333333333333333,-0.1800000000000001,0.1199999999999999,-0.172773685116272,5
qwen35_4b,politeness_refusal,naturalness,temperature_low_minus_high,0.1,-0.1,0.3000000000000001,0.4160251471689215,5
qwen35_9b,politeness_refusal,naturalness,temperature_low_minus_high,-0.0333333333333331,-0.113333333333333,0.06,-0.2948839123097931,5
qwen36_27b,politeness_refusal,naturalness,temperature_low_minus_high,0.1533333333333332,0.0399999999999999,0.2533333333333331,1.1393680306215617,5
qwen36_35b_a3b,politeness_refusal,naturalness,temperature_low_minus_high,0.06,0.0200000000000001,0.1133333333333333,0.9357754408380676,5
all_models,all,naturalness,prompt_temperature_interaction,0.01375,-0.0408333333333333,0.06875,0.0704793954430006,40
qwen35_4b,all,naturalness,prompt_temperature_interaction,0.0216666666666666,-0.1083333333333333,0.15,0.0470257211351703,40
qwen35_9b,all,naturalness,prompt_temperature_interaction,0.005,-0.0716666666666666,0.08,0.0184454592159075,40
qwen36_27b,all,naturalness,prompt_temperature_interaction,0.0616666666666666,-0.0466666666666667,0.1699999999999999,0.1570584300389661,40
qwen36_35b_a3b,all,naturalness,prompt_temperature_interaction,-0.0333333333333332,-0.1066666666666666,0.0366666666666667,-0.1388120121011047,40
qwen35_4b,concision_detail,naturalness,prompt_temperature_interaction,-0.0666666666666666,-0.2399999999999999,0.0399999999999999,-0.3535533905932736,5
qwen35_9b,concision_detail,naturalness,prompt_temperature_interaction,0.0799999999999999,-0.1600000000000001,0.28,0.2893456933022471,5
qwen36_27b,concision_detail,naturalness,prompt_temperature_interaction,0.3466666666666667,0.0533333333333332,0.72,0.8252928645896371,5
qwen36_35b_a3b,concision_detail,naturalness,prompt_temperature_interaction,0.04,-0.1466666666666665,0.24,0.1677050983124844,5
qwen35_4b,emotion_apology,naturalness,prompt_temperature_interaction,0.2399999999999999,0.0133333333333333,0.4666666666666666,0.8090398349558905,5
qwen35_9b,emotion_apology,naturalness,prompt_temperature_interaction,0.0666666666666666,-0.12,0.2799999999999999,0.2540002540003809,5
qwen36_27b,emotion_apology,naturalness,prompt_temperature_interaction,0.0666666666666665,-0.0933333333333333,0.2399999999999998,0.3015113445777631,5
qwen36_35b_a3b,emotion_apology,naturalness,prompt_temperature_interaction,0.0400000000000001,-0.0933333333333332,0.1466666666666668,0.2606233456578424,5
qwen35_4b,empathy_clinical,naturalness,prompt_temperature_interaction,-1.1102230246251566e-17,-0.2666666666666666,0.24,-3.435322847052258e-17,5
qwen35_9b,empathy_clinical,naturalness,prompt_temperature_interaction,0.1066666666666667,-0.0933333333333334,0.3203333333333287,0.3903600291794132,5
qwen36_27b,empathy_clinical,naturalness,prompt_temperature_interaction,0.2266666666666667,0.1333333333333334,0.3199999999999999,1.8716384007148148,5
qwen36_35b_a3b,empathy_clinical,naturalness,prompt_temperature_interaction,-0.08,-0.2266666666666666,0.0533333333333332,-0.4636004455717535,5
qwen35_4b,expertise_explain,naturalness,prompt_temperature_interaction,0.36,-0.5199999999999999,1.2399999999999998,0.324865294057995,5
qwen35_9b,expertise_explain,naturalness,prompt_temperature_interaction,-0.0933333333333333,-0.3733333333333333,0.1199999999999999,-0.2964664849213388,5
qwen36_27b,expertise_explain,naturalness,prompt_temperature_interaction,-0.2533333333333333,-0.6533333333333331,0.0666666666666665,-0.5445266203285261,5
qwen36_35b_a3b,expertise_explain,naturalness,prompt_temperature_interaction,-0.0933333333333333,-0.2799999999999999,0.1066666666666666,-0.3768673314407157,5
qwen35_4b,formality_request,naturalness,prompt_temperature_interaction,-0.1866666666666665,-0.3866666666666666,0.1466666666666668,-0.505346012979103,5
qwen35_9b,formality_request,naturalness,prompt_temperature_interaction,-0.1999999999999999,-0.4933333333333333,0.0133333333333334,-0.6188527477552758,5
qwen36_27b,formality_request,naturalness,prompt_temperature_interaction,1.1102230246251563e-16,-0.3466666666666665,0.3866666666666669,2.391281035244679e-16,5
qwen36_35b_a3b,formality_request,naturalness,prompt_temperature_interaction,-0.0666666666666667,-0.2533333333333336,0.1333333333333334,-0.2672612419124245,5
qwen35_4b,humor_neutral,naturalness,prompt_temperature_interaction,-0.0133333333333332,-0.1733333333333334,0.0933333333333335,-0.0720749970156442,5
qwen35_9b,humor_neutral,naturalness,prompt_temperature_interaction,-0.0133333333333333,-0.2533333333333334,0.1733333333333334,-0.0475382688541528,5
qwen36_27b,humor_neutral,naturalness,prompt_temperature_interaction,0.1199999999999999,0.0399999999999999,0.2133333333333333,1.095445115010332,5
qwen36_35b_a3b,humor_neutral,naturalness,prompt_temperature_interaction,-0.0533333333333332,-0.1866666666666667,0.1200000000000001,-0.2712254014483236,5
qwen35_4b,objectivity_cat,naturalness,prompt_temperature_interaction,-0.1466666666666667,-0.4133333333333334,0.1199999999999999,-0.4339664137338594,5
qwen35_9b,objectivity_cat,naturalness,prompt_temperature_interaction,0.0800000000000001,-0.1733333333333331,0.2666666666666666,0.2774983740377286,5
qwen36_27b,objectivity_cat,naturalness,prompt_temperature_interaction,0.0266666666666666,-0.3866666666666668,0.3466666666666667,0.0563995967443248,5
qwen36_35b_a3b,objectivity_cat,naturalness,prompt_temperature_interaction,-0.0933333333333333,-0.4266666666666666,0.1733333333333333,-0.2356354797565792,5
qwen35_4b,politeness_refusal,naturalness,prompt_temperature_interaction,-0.0133333333333333,-0.12,0.0933333333333334,-0.0877058019307027,5
qwen35_9b,politeness_refusal,naturalness,prompt_temperature_interaction,0.0133333333333333,-0.1466666666666666,0.1466666666666667,0.0720749970156449,5
qwen36_27b,politeness_refusal,naturalness,prompt_temperature_interaction,-0.04,-0.4800000000000001,0.4,-0.0715605364993045,5
qwen36_35b_a3b,politeness_refusal,naturalness,prompt_temperature_interaction,0.04,-0.2399999999999999,0.2666666666666667,0.1270570649662881,5
all_models,all,content_pass,prompt_P2_minus_P1,0.010625,0.003125,0.0202083333333333,0.3358798807232376,40
qwen35_4b,all,content_pass,prompt_P2_minus_P1,0.005,0.0008333333333333,0.0091666666666666,0.2811655278551302,40
qwen35_9b,all,content_pass,prompt_P2_minus_P1,0.0158333333333333,0.0008333333333333,0.0416666666666666,0.1991012014865358,40
qwen36_27b,all,content_pass,prompt_P2_minus_P1,0.0158333333333333,0.0008333333333333,0.0308333333333333,0.2909118744265616,40
qwen36_35b_a3b,all,content_pass,prompt_P2_minus_P1,0.0058333333333333,-0.0024999999999999,0.0133333333333333,0.224135211557526,40
qwen35_4b,concision_detail,content_pass,prompt_P2_minus_P1,-0.0066666666666666,-0.02,0.0,-0.4472135954999578,5
qwen35_9b,concision_detail,content_pass,prompt_P2_minus_P1,0.0,0.0,0.0,,5
qwen36_27b,concision_detail,content_pass,prompt_P2_minus_P1,0.04,-0.0066666666666666,0.0933333333333333,0.6238502938920437,5
qwen36_35b_a3b,concision_detail,content_pass,prompt_P2_minus_P1,0.0,0.0,0.0,,5
qwen35_4b,emotion_apology,content_pass,prompt_P2_minus_P1,0.0,-0.02,0.02,0.0,5
qwen35_9b,emotion_apology,content_pass,prompt_P2_minus_P1,0.0,0.0,0.0,,5
qwen36_27b,emotion_apology,content_pass,prompt_P2_minus_P1,0.0333333333333333,-0.02,0.0866666666666667,0.4714045207910317,5
qwen36_35b_a3b,emotion_apology,content_pass,prompt_P2_minus_P1,5.551115123125783e-18,-0.0533333333333333,0.04,8.901587530832623e-17,5
qwen35_4b,empathy_clinical,content_pass,prompt_P2_minus_P1,0.0066666666666666,0.0,0.02,0.4472135954999579,5
qwen35_9b,empathy_clinical,content_pass,prompt_P2_minus_P1,0.0066666666666666,0.0,0.02,0.4472135954999579,5
qwen36_27b,empathy_clinical,content_pass,prompt_P2_minus_P1,0.02,0.0,0.0466666666666666,0.6708203932499369,5
qwen36_35b_a3b,empathy_clinical,content_pass,prompt_P2_minus_P1,0.0133333333333333,0.0,0.04,0.4472135954999579,5
qwen35_4b,expertise_explain,content_pass,prompt_P2_minus_P1,0.0133333333333333,0.0,0.0266666666666666,0.7302967433402215,5
qwen35_9b,expertise_explain,content_pass,prompt_P2_minus_P1,0.0133333333333333,0.0,0.04,0.4472135954999579,5
qwen36_27b,expertise_explain,content_pass,prompt_P2_minus_P1,-0.0066666666666666,-0.0266666666666666,0.0133333333333333,-0.2390457218668787,5
qwen36_35b_a3b,expertise_explain,content_pass,prompt_P2_minus_P1,0.0,0.0,0.0,,5
qwen35_4b,formality_request,content_pass,prompt_P2_minus_P1,0.0,0.0,0.0,,5
qwen35_9b,formality_request,content_pass,prompt_P2_minus_P1,0.0066666666666666,0.0,0.02,0.4472135954999578,5
qwen36_27b,formality_request,content_pass,prompt_P2_minus_P1,-0.02,-0.0466666666666666,0.0,-0.6708203932499369,5
qwen36_35b_a3b,formality_request,content_pass,prompt_P2_minus_P1,0.0066666666666666,0.0,0.02,0.4472135954999578,5
qwen35_4b,humor_neutral,content_pass,prompt_P2_minus_P1,0.0,0.0,0.0,,5
qwen35_9b,humor_neutral,content_pass,prompt_P2_minus_P1,0.0,0.0,0.0,,5
qwen36_27b,humor_neutral,content_pass,prompt_P2_minus_P1,0.0,0.0,0.0,,5
qwen36_35b_a3b,humor_neutral,content_pass,prompt_P2_minus_P1,0.0066666666666666,0.0,0.02,0.4472135954999578,5
qwen35_4b,objectivity_cat,content_pass,prompt_P2_minus_P1,0.0,0.0,0.0,,5
qwen35_9b,objectivity_cat,content_pass,prompt_P2_minus_P1,0.0,0.0,0.0,,5
qwen36_27b,objectivity_cat,content_pass,prompt_P2_minus_P1,0.0266666666666666,0.0,0.08,0.4472135954999579,5
qwen36_35b_a3b,objectivity_cat,content_pass,prompt_P2_minus_P1,0.0133333333333333,0.0,0.04,0.4472135954999579,5
qwen35_4b,politeness_refusal,content_pass,prompt_P2_minus_P1,0.0266666666666666,0.0066666666666666,0.0466666666666666,0.9561828874675152,5
qwen35_9b,politeness_refusal,content_pass,prompt_P2_minus_P1,0.1,0.0,0.3,0.4472135954999578,5
qwen36_27b,politeness_refusal,content_pass,prompt_P2_minus_P1,0.0333333333333333,-0.0466666666666666,0.1133333333333333,0.3429971702850176,5
qwen36_35b_a3b,politeness_refusal,content_pass,prompt_P2_minus_P1,0.0066666666666666,0.0,0.02,0.4472135954999582,5
all_models,all,content_pass,temperature_low_minus_high,0.000625,-0.0022916666666666,0.0035416666666666,0.0556741541895265,40
qwen35_4b,all,content_pass,temperature_low_minus_high,0.005,1.7347234759768072e-19,0.01,0.2811655278551302,40
qwen35_9b,all,content_pass,temperature_low_minus_high,-0.0024999999999999,-0.0066666666666666,0.0008333333333333,-0.1799446409336437,40
qwen36_27b,all,content_pass,temperature_low_minus_high,0.0041666666666666,-0.0058333333333333,0.0141666666666666,0.103967844252831,40
qwen36_35b_a3b,all,content_pass,temperature_low_minus_high,-0.0041666666666666,-0.0116666666666666,0.0025,-0.1729392247586494,40
qwen35_4b,concision_detail,content_pass,temperature_low_minus_high,0.0066666666666666,0.0,0.02,0.4472135954999578,5
qwen35_9b,concision_detail,content_pass,temperature_low_minus_high,0.0,0.0,0.0,,5
qwen36_27b,concision_detail,content_pass,temperature_low_minus_high,-0.04,-0.0933333333333333,0.0066666666666666,-0.6238502938920437,5
qwen36_35b_a3b,concision_detail,content_pass,temperature_low_minus_high,0.0,0.0,0.0,,5
qwen35_4b,emotion_apology,content_pass,temperature_low_minus_high,0.0,-0.02,0.02,0.0,5
qwen35_9b,emotion_apology,content_pass,temperature_low_minus_high,0.0,0.0,0.0,,5
qwen36_27b,emotion_apology,content_pass,temperature_low_minus_high,0.0333333333333333,-0.0066666666666666,0.0733333333333333,0.6324555320336759,5
qwen36_35b_a3b,emotion_apology,content_pass,temperature_low_minus_high,-0.0133333333333333,-0.0466666666666666,0.0133333333333333,-0.3508232077228116,5
qwen35_4b,empathy_clinical,content_pass,temperature_low_minus_high,0.0066666666666666,0.0,0.02,0.4472135954999579,5
qwen35_9b,empathy_clinical,content_pass,temperature_low_minus_high,0.0066666666666666,0.0,0.02,0.4472135954999579,5
qwen36_27b,empathy_clinical,content_pass,temperature_low_minus_high,0.0066666666666666,-0.02,0.04,0.1825741858350553,5
qwen36_35b_a3b,empathy_clinical,content_pass,temperature_low_minus_high,-0.0133333333333333,-0.04,0.0,-0.4472135954999579,5
qwen35_4b,expertise_explain,content_pass,temperature_low_minus_high,-4.163336342344337e-18,-0.02,0.0199999999999999,-1.7663540160192467e-16,5
qwen35_9b,expertise_explain,content_pass,temperature_low_minus_high,-0.0133333333333333,-0.04,0.0,-0.4472135954999579,5
qwen36_27b,expertise_explain,content_pass,temperature_low_minus_high,0.0066666666666666,-0.0133333333333333,0.0266666666666666,0.2390457218668787,5
qwen36_35b_a3b,expertise_explain,content_pass,temperature_low_minus_high,0.0,0.0,0.0,,5
qwen35_4b,formality_request,content_pass,temperature_low_minus_high,0.0,0.0,0.0,,5
qwen35_9b,formality_request,content_pass,temperature_low_minus_high,-0.0066666666666666,-0.02,0.0,-0.4472135954999578,5
qwen36_27b,formality_request,content_pass,temperature_low_minus_high,-0.0066666666666666,-0.02,0.0,-0.4472135954999579,5
qwen36_35b_a3b,formality_request,content_pass,temperature_low_minus_high,-0.0066666666666666,-0.02,0.0,-0.4472135954999578,5
qwen35_4b,humor_neutral,content_pass,temperature_low_minus_high,0.0,0.0,0.0,,5
qwen35_9b,humor_neutral,content_pass,temperature_low_minus_high,0.0,0.0,0.0,,5
qwen36_27b,humor_neutral,content_pass,temperature_low_minus_high,0.0,0.0,0.0,,5
qwen36_35b_a3b,humor_neutral,content_pass,temperature_low_minus_high,-0.0066666666666666,-0.02,0.0,-0.4472135954999578,5
qwen35_4b,objectivity_cat,content_pass,temperature_low_minus_high,0.0,0.0,0.0,,5
qwen35_9b,objectivity_cat,content_pass,temperature_low_minus_high,0.0,0.0,0.0,,5
qwen36_27b,objectivity_cat,content_pass,temperature_low_minus_high,0.0,0.0,0.0,,5
qwen36_35b_a3b,objectivity_cat,content_pass,temperature_low_minus_high,0.0133333333333333,0.0,0.04,0.4472135954999579,5
qwen35_4b,politeness_refusal,content_pass,temperature_low_minus_high,0.0266666666666666,0.0066666666666666,0.0466666666666666,0.9561828874675152,5
qwen35_9b,politeness_refusal,content_pass,temperature_low_minus_high,-0.0066666666666666,-0.0199999999999999,0.0,-0.4472135954999579,5
qwen36_27b,politeness_refusal,content_pass,temperature_low_minus_high,0.0333333333333333,0.0066666666666666,0.0666666666666666,0.816496580927726,5
qwen36_35b_a3b,politeness_refusal,content_pass,temperature_low_minus_high,-0.0066666666666666,-0.04,0.02,-0.1825741858350553,5
all_models,all,content_pass,prompt_temperature_interaction,0.0045833333333333,-0.0033333333333333,0.0125,0.1622947464606728,40
qwen35_4b,all,content_pass,prompt_temperature_interaction,0.01,-0.0033333333333333,0.0266666666666666,0.1949025730641157,40
qwen35_9b,all,content_pass,prompt_temperature_interaction,0.0083333333333333,-0.0016666666666666,0.02,0.2058914868269839,40
qwen36_27b,all,content_pass,prompt_temperature_interaction,0.005,-0.0133333333333333,0.0233333333333333,0.0670648454148496,40
qwen36_35b_a3b,all,content_pass,prompt_temperature_interaction,-0.005,-0.0199999999999999,0.01,-0.0940993742278376,40
qwen35_4b,concision_detail,content_pass,prompt_temperature_interaction,0.0133333333333333,0.0,0.04,0.4472135954999579,5
qwen35_9b,concision_detail,content_pass,prompt_temperature_interaction,0.0,0.0,0.0,,5
qwen36_27b,concision_detail,content_pass,prompt_temperature_interaction,0.1066666666666666,0.04,0.1866666666666667,1.0550087574332592,5
qwen36_35b_a3b,concision_detail,content_pass,prompt_temperature_interaction,0.0,0.0,0.0,,5
qwen35_4b,emotion_apology,content_pass,prompt_temperature_interaction,0.0266666666666666,0.0,0.0533333333333333,0.7302967433402215,5
qwen35_9b,emotion_apology,content_pass,prompt_temperature_interaction,0.0,0.0,0.0,,5
qwen36_27b,emotion_apology,content_pass,prompt_temperature_interaction,-0.04,-0.0933333333333333,0.0266666666666666,-0.5262348115842176,5
qwen36_35b_a3b,emotion_apology,content_pass,prompt_temperature_interaction,-0.0266666666666666,-0.0933333333333333,0.0533333333333333,-0.2637521893583148,5
qwen35_4b,empathy_clinical,content_pass,prompt_temperature_interaction,-0.0133333333333333,-0.04,0.0,-0.4472135954999579,5
qwen35_9b,empathy_clinical,content_pass,prompt_temperature_interaction,-0.0133333333333333,-0.04,0.0,-0.4472135954999579,5
qwen36_27b,empathy_clinical,content_pass,prompt_temperature_interaction,0.0133333333333333,0.0,0.04,0.4472135954999579,5
qwen36_35b_a3b,empathy_clinical,content_pass,prompt_temperature_interaction,0.0266666666666666,0.0,0.08,0.4472135954999579,5
qwen35_4b,expertise_explain,content_pass,prompt_temperature_interaction,0.0266666666666666,0.0,0.0533333333333333,0.7302967433402215,5
qwen35_9b,expertise_explain,content_pass,prompt_temperature_interaction,0.0266666666666666,0.0,0.08,0.4472135954999579,5
qwen36_27b,expertise_explain,content_pass,prompt_temperature_interaction,-0.0133333333333333,-0.0533333333333333,0.0266666666666666,-0.2390457218668787,5
qwen36_35b_a3b,expertise_explain,content_pass,prompt_temperature_interaction,0.0,0.0,0.0,,5
qwen35_4b,formality_request,content_pass,prompt_temperature_interaction,0.0,0.0,0.0,,5
qwen35_9b,formality_request,content_pass,prompt_temperature_interaction,0.0133333333333333,0.0,0.04,0.4472135954999578,5
qwen36_27b,formality_request,content_pass,prompt_temperature_interaction,-0.04,-0.0933333333333333,0.0,-0.6708203932499369,5
qwen36_35b_a3b,formality_request,content_pass,prompt_temperature_interaction,0.0133333333333333,0.0,0.04,0.4472135954999579,5
qwen35_4b,humor_neutral,content_pass,prompt_temperature_interaction,0.0,0.0,0.0,,5
qwen35_9b,humor_neutral,content_pass,prompt_temperature_interaction,0.0,0.0,0.0,,5
qwen36_27b,humor_neutral,content_pass,prompt_temperature_interaction,0.0,0.0,0.0,,5
qwen36_35b_a3b,humor_neutral,content_pass,prompt_temperature_interaction,0.0133333333333333,0.0,0.04,0.4472135954999579,5
qwen35_4b,objectivity_cat,content_pass,prompt_temperature_interaction,0.0,0.0,0.0,,5
qwen35_9b,objectivity_cat,content_pass,prompt_temperature_interaction,0.0,0.0,0.0,,5
qwen36_27b,objectivity_cat,content_pass,prompt_temperature_interaction,0.0,0.0,0.0,,5
qwen36_35b_a3b,objectivity_cat,content_pass,prompt_temperature_interaction,-0.0266666666666666,-0.08,0.0,-0.4472135954999579,5
qwen35_4b,politeness_refusal,content_pass,prompt_temperature_interaction,0.0266666666666666,-0.0533333333333333,0.1466666666666666,0.1928971288681648,5
qwen35_9b,politeness_refusal,content_pass,prompt_temperature_interaction,0.04,0.0,0.12,0.4472135954999579,5
qwen36_27b,politeness_refusal,content_pass,prompt_temperature_interaction,0.0133333333333333,-0.0533333333333333,0.1066666666666666,0.1217161238900369,5
qwen36_35b_a3b,politeness_refusal,content_pass,prompt_temperature_interaction,-0.0399999999999999,-0.0933333333333333,0.0,-0.670820393249937,5
all_models,all,character_length,prompt_P2_minus_P1,-11.584791666666668,-17.574953125,-4.608057291666667,-0.5105190122779137,40
qwen35_4b,all,character_length,prompt_P2_minus_P1,0.3658333333333329,-3.2916875,4.019479166666662,0.0162336063346187,40
qwen35_9b,all,character_length,prompt_P2_minus_P1,3.859166666666667,0.8924791666666656,6.655041666666667,0.3551798159761492,40
qwen36_27b,all,character_length,prompt_P2_minus_P1,-33.26416666666667,-55.9141875,-6.522833333333359,-0.3813287937660345,40
qwen36_35b_a3b,all,character_length,prompt_P2_minus_P1,-17.3,-20.793541666666663,-14.062416666666667,-0.9318254741808948,40
qwen35_4b,concision_detail,character_length,prompt_P2_minus_P1,-1.673333333333335,-14.286666666666669,11.85333333333333,-0.0989362427740919,5
qwen35_9b,concision_detail,character_length,prompt_P2_minus_P1,0.5200000000000088,-12.286666666666658,10.546666666666674,0.0356557876718978,5
qwen36_27b,concision_detail,character_length,prompt_P2_minus_P1,-12.5,-110.47333333333331,139.00666666666663,-0.0728799054248753,5
qwen36_35b_a3b,concision_detail,character_length,prompt_P2_minus_P1,6.460000000000001,-9.599999999999994,16.560000000000002,0.369328355134825,5
qwen35_4b,emotion_apology,character_length,prompt_P2_minus_P1,0.9733333333333334,-3.947333333333333,8.813333333333333,0.1118809258200348,5
qwen35_9b,emotion_apology,character_length,prompt_P2_minus_P1,6.473333333333335,0.0466666666666677,13.16,0.7663734499069501,5
qwen36_27b,emotion_apology,character_length,prompt_P2_minus_P1,-38.50666666666667,-58.580000000000005,-21.206666666666667,-1.6347613025910115,5
qwen36_35b_a3b,emotion_apology,character_length,prompt_P2_minus_P1,-24.333333333333336,-27.19333333333334,-21.38,-6.304357889662882,5
qwen35_4b,empathy_clinical,character_length,prompt_P2_minus_P1,22.44666666666667,11.540000000000004,32.166666666666664,1.745844284148175,5
qwen35_9b,empathy_clinical,character_length,prompt_P2_minus_P1,2.279999999999999,-8.213333333333335,12.773333333333332,0.1706702848224481,5
qwen36_27b,empathy_clinical,character_length,prompt_P2_minus_P1,-35.10666666666667,-73.1,25.973333333333336,-0.5207078315563906,5
qwen36_35b_a3b,empathy_clinical,character_length,prompt_P2_minus_P1,-16.333333333333332,-22.526666666666664,-12.340000000000002,-2.364103418681151,5
qwen35_4b,expertise_explain,character_length,prompt_P2_minus_P1,16.566666666666666,6.266666666666662,26.586666666666662,1.2678427041330531,5
qwen35_9b,expertise_explain,character_length,prompt_P2_minus_P1,1.499999999999997,-1.033333333333336,3.87333333333333,0.4780206311074725,5
qwen36_27b,expertise_explain,character_length,prompt_P2_minus_P1,-71.27333333333333,-96.18000000000002,-51.63999999999999,-2.5289081602408228,5
qwen36_35b_a3b,expertise_explain,character_length,prompt_P2_minus_P1,-15.513333333333335,-27.02000000000001,-2.8466666666666627,-1.0131590748565211,5
qwen35_4b,formality_request,character_length,prompt_P2_minus_P1,-32.54,-38.626666666666665,-25.373333333333328,-3.702199960237696,5
qwen35_9b,formality_request,character_length,prompt_P2_minus_P1,6.713333333333333,3.4866666666666637,10.580000000000002,1.4915531619211804,5
qwen36_27b,formality_request,character_length,prompt_P2_minus_P1,-2.2466666666666684,-26.92666666666667,19.04,-0.0732514021909644,5
qwen36_35b_a3b,formality_request,character_length,prompt_P2_minus_P1,-39.5,-41.3,-36.72666666666667,-12.699790249103208,5
qwen35_4b,humor_neutral,character_length,prompt_P2_minus_P1,8.98,-1.5666666666666658,22.06,0.6072385532179907,5
qwen35_9b,humor_neutral,character_length,prompt_P2_minus_P1,15.493333333333334,7.506666666666668,22.12666666666667,1.6464814755788637,5
qwen36_27b,humor_neutral,character_length,prompt_P2_minus_P1,-44.513333333333335,-63.32666666666667,-25.7,-1.7823748044281034,5
qwen36_35b_a3b,humor_neutral,character_length,prompt_P2_minus_P1,-10.726666666666665,-20.146666666666658,-3.226666666666669,-0.981276805570238,5
qwen35_4b,objectivity_cat,character_length,prompt_P2_minus_P1,14.833333333333329,-0.3600000000000037,25.093333333333327,0.88998843022561,5
qwen35_9b,objectivity_cat,character_length,prompt_P2_minus_P1,1.4999999999999978,-10.123666666666663,12.739999999999991,0.1013178217365391,5
qwen36_27b,objectivity_cat,character_length,prompt_P2_minus_P1,-85.54666666666665,-136.0,-44.4,-1.445177854390298,5
qwen36_35b_a3b,objectivity_cat,character_length,prompt_P2_minus_P1,-36.3,-49.85333333333334,-22.746666666666677,-2.129362920992261,5
qwen35_4b,politeness_refusal,character_length,prompt_P2_minus_P1,-26.660000000000004,-34.82666666666667,-18.49333333333333,-2.4758264069081384,5
qwen35_9b,politeness_refusal,character_length,prompt_P2_minus_P1,-3.606666666666669,-10.186666666666673,1.559999999999999,-0.4574809529450108,5
qwen36_27b,politeness_refusal,character_length,prompt_P2_minus_P1,23.580000000000013,-64.56666666666666,158.73333333333338,0.1568114272497852,5
qwen36_35b_a3b,politeness_refusal,character_length,prompt_P2_minus_P1,-2.1533333333333333,-12.466666666666663,7.506666666666665,-0.1717861542300513,5
all_models,all,character_length,temperature_low_minus_high,0.1439583333333328,-1.7281875000000002,2.004385416666667,0.0193919165987112,40
qwen35_4b,all,character_length,temperature_low_minus_high,-2.580833333333333,-4.865083333333335,-0.3607916666666683,-0.3248724995411667,40
qwen35_9b,all,character_length,temperature_low_minus_high,-1.9241666666666668,-3.3383333333333325,-0.5199999999999994,-0.3891056952044103,40
qwen36_27b,all,character_length,temperature_low_minus_high,5.540833333333333,-1.408333333333333,12.335020833333331,0.1954349227136099,40
qwen36_35b_a3b,all,character_length,temperature_low_minus_high,-0.4600000000000011,-2.658354166666669,1.7725416666666645,-0.0602320150360771,40
qwen35_4b,concision_detail,character_length,temperature_low_minus_high,-5.113333333333333,-10.249333333333336,1.1733333333333331,-0.7212792263312037,5
qwen35_9b,concision_detail,character_length,temperature_low_minus_high,-1.760000000000001,-5.4133333333333296,1.893333333333329,-0.3685357680200404,5
qwen36_27b,concision_detail,character_length,temperature_low_minus_high,40.39333333333334,10.900000000000006,77.08666666666667,0.9678025625381728,5
qwen36_35b_a3b,concision_detail,character_length,temperature_low_minus_high,-5.526666666666668,-12.086666666666668,-0.6799999999999988,-0.7601810471231144,5
qwen35_4b,emotion_apology,character_length,temperature_low_minus_high,-4.7200000000000015,-8.26,-1.1999999999999988,-1.0022584377906745,5
qwen35_9b,emotion_apology,character_length,temperature_low_minus_high,-2.6733333333333325,-4.466666666666666,-0.8799999999999988,-1.1772243226848829,5
qwen36_27b,emotion_apology,character_length,temperature_low_minus_high,-0.2533333333333317,-13.146666666666665,12.08666666666667,-0.0156612072439075,5
qwen36_35b_a3b,emotion_apology,character_length,temperature_low_minus_high,-1.773333333333336,-13.193333333333335,9.646666666666665,-0.1203240576882474,5
qwen35_4b,empathy_clinical,character_length,temperature_low_minus_high,-3.926666666666665,-13.899999999999997,5.746666666666665,-0.3091329037057571,5
qwen35_9b,empathy_clinical,character_length,temperature_low_minus_high,-1.3733333333333348,-7.140000000000001,4.533333333333335,-0.1777279200492274,5
qwen36_27b,empathy_clinical,character_length,temperature_low_minus_high,-9.21333333333334,-42.49333333333334,19.04433333333288,-0.2349000986482548,5
qwen36_35b_a3b,empathy_clinical,character_length,temperature_low_minus_high,0.0933333333333331,-7.020000000000001,7.44666666666667,0.0097948391121139,5
qwen35_4b,expertise_explain,character_length,temperature_low_minus_high,1.7799999999999965,-7.706666666666672,11.266666666666664,0.1422916213827044,5
qwen35_9b,expertise_explain,character_length,temperature_low_minus_high,-3.860000000000002,-6.926666666666671,-1.3133333333333337,-1.052414204322624,5
qwen36_27b,expertise_explain,character_length,temperature_low_minus_high,0.5399999999999974,-8.020000000000001,9.139999999999995,0.0471962943796233,5
qwen36_35b_a3b,expertise_explain,character_length,temperature_low_minus_high,-1.5933333333333313,-3.753333333333331,0.5666666666666687,-0.5708017112125526,5
qwen35_4b,formality_request,character_length,temperature_low_minus_high,-2.379999999999998,-8.433333333333326,3.393333333333333,-0.3130425965307303,5
qwen35_9b,formality_request,character_length,temperature_low_minus_high,-3.3399999999999985,-9.406666666666666,0.2600000000000022,-0.4993442977011023,5
qwen36_27b,formality_request,character_length,temperature_low_minus_high,25.606666666666666,9.953333333333326,44.42666666666666,1.1977344142872306,5
qwen36_35b_a3b,formality_request,character_length,temperature_low_minus_high,0.6733333333333287,-2.3600000000000003,4.01999999999999,0.162100300339709,5
qwen35_4b,humor_neutral,character_length,temperature_low_minus_high,-2.846666666666665,-6.279999999999998,0.3800000000000028,-0.6577350441216586,5
qwen35_9b,humor_neutral,character_length,temperature_low_minus_high,-2.253333333333328,-5.866666666666661,1.5733333333333397,-0.4650548107061161,5
